week,brand,subchannel,region,volume_hl,net_revenue_adj_CPI
2023-10-14,Brand C,Subchannel C,Region H,144.4273236594629,49.23231896271987
2023-10-21,Brand C,Subchannel C,Region H,159.14330051612612,53.98992887421265
2023-10-28,Brand C,Subchannel C,Region H,191.44360355267025,62.64250074032596
2023-11-04,Brand C,Subchannel C,Region H,182.39055940575741,57.2566875865091
2023-11-11,Brand C,Subchannel C,Region H,135.57202231435963,48.64986382366929
2023-11-18,Brand C,Subchannel C,Region H,157.58480477393294,55.60705658714538
2023-11-25,Brand C,Subchannel C,Region H,183.66227812870446,65.92850838404
2023-12-02,Brand C,Subchannel C,Region H,236.424510220534,79.5554925568112
2023-12-09,Brand C,Subchannel C,Region H,173.3675909913664,63.2859140943276
2023-12-16,Brand C,Subchannel C,Region H,255.8049312814106,94.04505353827838
2023-12-23,Brand C,Subchannel C,Region H,255.97870019802093,94.48021685762647
2023-12-30,Brand C,Subchannel C,Region H,230.13128281801926,87.45707434968796
2024-01-06,Brand C,Subchannel C,Region H,122.87943632138747,46.08966828411509
2024-01-13,Brand C,Subchannel C,Region H,190.77373091707935,72.0174455807333
2024-01-20,Brand C,Subchannel C,Region H,234.0988704046463,80.56554035263193
2024-01-27,Brand C,Subchannel C,Region H,256.0980531803238,88.94478304605327
2024-02-03,Brand C,Subchannel C,Region H,251.84390830009207,70.81642438087293
2024-02-10,Brand C,Subchannel C,Region H,227.4787979570021,72.15052316481912
2024-02-17,Brand C,Subchannel C,Region H,175.19773965188693,54.045468993638956
2024-02-24,Brand C,Subchannel C,Region H,226.96413071531052,70.43393737654628
2024-03-02,Brand C,Subchannel C,Region H,198.9948468019384,51.84342470733653
2024-03-09,Brand C,Subchannel C,Region H,90.39163207743192,28.278023516767405
2024-03-16,Brand C,Subchannel C,Region H,115.75674714560228,33.96962710434043
2024-03-23,Brand C,Subchannel C,Region H,208.3516074176449,55.96188869859452
2024-03-30,Brand C,Subchannel C,Region H,228.79612751451566,55.8236199635147
2024-04-06,Brand C,Subchannel C,Region H,96.85948993970958,23.343621840257075
2024-04-13,Brand C,Subchannel C,Region H,200.5679317167829,46.38619770066897
2024-04-20,Brand C,Subchannel C,Region H,134.65556863098843,34.08709845317392
2024-04-27,Brand C,Subchannel C,Region H,130.620374337709,35.20291114209203
2024-05-04,Brand C,Subchannel C,Region H,59.205316248231526,15.402141356926828
2024-05-11,Brand C,Subchannel C,Region H,62.659100547376,19.64495039588872
2024-05-18,Brand C,Subchannel C,Region H,98.65163345587344,26.171327566717935
2024-05-25,Brand C,Subchannel C,Region H,71.28866649237015,20.70791608225165
2024-06-01,Brand C,Subchannel C,Region H,107.20050286384222,26.87181370895052
2024-06-08,Brand C,Subchannel C,Region H,120.16746849495334,28.317033432325072
2024-06-15,Brand C,Subchannel C,Region H,195.2602908894516,43.43734748640931
2024-06-22,Brand C,Subchannel C,Region H,89.58589119141708,22.429425280708546
2024-06-29,Brand C,Subchannel C,Region H,152.8697680546802,38.982743535140216
2024-07-06,Brand C,Subchannel C,Region H,113.1574043887399,30.667685501902792
2024-07-13,Brand C,Subchannel C,Region H,126.64878459372937,33.548797501235946
2024-07-20,Brand C,Subchannel C,Region H,133.4666024149659,36.52146220097029
2024-07-27,Brand C,Subchannel C,Region H,134.3332489377641,37.044951163670184
2024-08-03,Brand C,Subchannel C,Region H,97.7118264877069,27.9837587145517
2024-08-10,Brand C,Subchannel C,Region H,131.57800496230504,36.52047688917705
2024-08-17,Brand C,Subchannel C,Region H,109.4784567477308,31.36228954126456
2024-08-24,Brand C,Subchannel C,Region H,113.18461291846468,30.918022443622874
2024-08-31,Brand C,Subchannel C,Region H,116.54275708577238,31.75559439338107
2024-09-07,Brand C,Subchannel C,Region H,143.27655804235948,35.336400433605085
2024-09-14,Brand C,Subchannel C,Region H,145.32190813042223,40.54465314467483
2024-09-21,Brand C,Subchannel C,Region H,145.59994064730066,42.30092187155474
2024-09-28,Brand C,Subchannel C,Region H,156.56436492004593,45.08688124143099
2024-10-05,Brand C,Subchannel C,Region H,124.50549424647966,37.895618269192674
2024-10-12,Brand C,Subchannel C,Region H,108.58146895708681,36.84790273082557
2024-10-19,Brand C,Subchannel C,Region H,168.73129690641204,56.74971710646429
2024-10-26,Brand C,Subchannel C,Region H,175.62280479702804,56.9972574513936
2024-11-02,Brand C,Subchannel C,Region H,175.2992680133459,53.252249385636865
2024-11-09,Brand C,Subchannel C,Region H,125.6240714214661,43.15542611773115
2024-11-16,Brand C,Subchannel C,Region H,142.38383939099526,49.0923517930988
2024-11-23,Brand C,Subchannel C,Region H,139.60350136348646,47.89160366956249
2024-11-30,Brand C,Subchannel C,Region H,172.1046916736386,57.75325348650414
2024-12-07,Brand C,Subchannel C,Region H,139.40463437644118,48.011569857116335
2024-12-14,Brand C,Subchannel C,Region H,182.33241054636818,65.80623454645223
2024-12-21,Brand C,Subchannel C,Region H,258.3239285479413,90.26322863418348
2024-12-28,Brand C,Subchannel C,Region H,231.13462039712377,84.92475136297207
2025-01-04,Brand C,Subchannel C,Region H,162.75395382328773,58.765939186446
2025-01-11,Brand C,Subchannel C,Region H,187.9611597629517,66.63718000908277
2025-01-18,Brand C,Subchannel C,Region H,167.5373901582417,59.37560353269112
2025-01-25,Brand C,Subchannel C,Region H,164.7622937207748,58.785368695280134
2025-02-01,Brand C,Subchannel C,Region H,167.76137611137105,56.19531523365962
2025-02-08,Brand C,Subchannel C,Region H,155.17637146352655,52.87027002813247
2025-02-15,Brand C,Subchannel C,Region H,144.0500052044214,51.10564266067389
2025-02-22,Brand C,Subchannel C,Region H,143.8336775020665,48.580656198515925
2025-03-01,Brand C,Subchannel C,Region H,151.85120864736598,50.853712520230516
2025-03-08,Brand C,Subchannel C,Region H,116.48927952627811,38.141211257610735
2025-03-15,Brand C,Subchannel C,Region H,148.9031381311469,49.89869326582461
2025-03-22,Brand C,Subchannel C,Region H,133.84718910829378,46.65187513591623
2025-03-29,Brand C,Subchannel C,Region H,114.45831528024357,38.354925898848755
2025-04-05,Brand C,Subchannel C,Region H,101.88658579098649,31.542429673298823
2025-04-12,Brand C,Subchannel C,Region H,110.26736185870233,35.98763446174865
2025-04-19,Brand C,Subchannel C,Region H,103.03299032802194,34.09740501816828
2025-04-26,Brand C,Subchannel C,Region H,106.83470545906938,35.038123010869676
2025-05-03,Brand C,Subchannel C,Region H,108.92191915113798,32.548555016403384
2025-05-10,Brand C,Subchannel C,Region H,139.34048557613522,39.568281605869934
2025-05-17,Brand C,Subchannel C,Region H,115.9692007969549,34.60668589010029
2025-05-24,Brand C,Subchannel C,Region H,113.1756117212077,34.68056319739163
2025-05-31,Brand C,Subchannel C,Region H,92.34358397472889,27.752917655534688
2025-06-07,Brand C,Subchannel C,Region H,87.20350413114704,25.75064331247036
2025-06-14,Brand C,Subchannel C,Region H,112.46951039183183,35.154543149492255
2025-06-21,Brand C,Subchannel C,Region H,76.24468953311035,23.76152365465971
2025-06-28,Brand C,Subchannel C,Region H,99.41314840581153,30.21895234549217
2025-07-05,Brand C,Subchannel C,Region H,98.46000921790188,29.683569762451363
2025-07-12,Brand C,Subchannel C,Region H,89.53988864403918,28.818930671136943
2025-07-19,Brand C,Subchannel C,Region H,117.69666958572913,37.602934817597394
2025-07-26,Brand C,Subchannel C,Region H,108.19510783498633,32.972872817062694
2025-08-02,Brand C,Subchannel C,Region H,96.36655094524058,28.416385165153976
2025-08-09,Brand C,Subchannel C,Region H,101.48847087336904,30.353722731389112
2025-08-16,Brand C,Subchannel C,Region H,97.80800267297442,29.963745590535453
2025-08-23,Brand C,Subchannel C,Region H,92.19912038460917,28.321506903758365
2025-08-30,Brand C,Subchannel C,Region H,95.82361158592241,29.21715038074018
2025-09-06,Brand C,Subchannel C,Region H,112.96166612141037,32.6265969315375
2025-09-13,Brand C,Subchannel C,Region H,103.55250085677551,32.14943796549772
2025-09-20,Brand C,Subchannel C,Region H,147.36979703833583,38.53986263669478
2025-09-27,Brand C,Subchannel C,Region H,101.74972178311667,30.086276188258747
2025-10-04,Brand C,Subchannel C,Region H,120.78176163075668,35.17256321054907
2025-10-11,Brand C,Subchannel C,Region H,128.05031922638818,37.30625651639473
2025-10-18,Brand C,Subchannel C,Region H,144.66572888763264,43.63698900491957
2025-10-25,Brand C,Subchannel C,Region H,156.912276463688,44.75302132344472
2025-11-01,Brand C,Subchannel C,Region H,135.06039860249646,38.81352688572137
2025-11-08,Brand C,Subchannel C,Region H,141.65956769834116,39.94686045944325
2025-11-15,Brand C,Subchannel C,Region H,190.89499070657214,50.37849515812009
2025-11-22,Brand C,Subchannel C,Region H,156.66018909420612,44.88518552099169
2025-11-29,Brand C,Subchannel C,Region H,167.89815412566622,47.12463352301916
2025-12-06,Brand C,Subchannel C,Region H,183.3354131523406,53.01729461427497
2025-12-13,Brand C,Subchannel C,Region H,187.54163887311628,55.06021211123277
2025-12-20,Brand C,Subchannel C,Region H,220.53737264115946,67.36240888748065
2025-12-27,Brand C,Subchannel C,Region H,236.8172940183372,72.00144756130469
2026-01-03,Brand C,Subchannel C,Region H,197.09716521239767,61.249335581576844
2026-01-10,Brand C,Subchannel C,Region H,169.82683101642996,53.432599611910646
2026-01-17,Brand C,Subchannel C,Region H,163.77518305002707,51.610669019642614
2026-01-24,Brand C,Subchannel C,Region H,152.64000928012902,52.18056360038828
2026-01-31,Brand C,Subchannel C,Region H,174.04804292696247,59.634097623119864
2026-02-07,Brand C,Subchannel C,Region H,160.52142142736741,54.079977193308714
2026-02-14,Brand C,Subchannel C,Region H,187.27873961912834,65.1087836033011
2026-02-21,Brand C,Subchannel C,Region H,109.3384929525455,38.49365008049762
2026-02-28,Brand C,Subchannel C,Region H,170.60972461353637,59.25520339518521
2026-03-07,Brand C,Subchannel C,Region H,138.26301815487142,48.22681108932693
2026-03-14,Brand C,Subchannel C,Region H,145.0889571455787,51.63442680168378
2026-03-21,Brand C,Subchannel C,Region H,131.04610091008064,44.65173121472959
2026-03-28,Brand C,Subchannel C,Region H,108.65621345243561,37.892340236894896
2026-04-04,Brand C,Subchannel C,Region H,106.30633437677211,36.91275126172904
2026-04-11,Brand C,Subchannel C,Region H,120.9555602834524,43.119479991649484
2026-04-18,Brand C,Subchannel C,Region H,33.03074922900875,11.532275336525922
2021-01-09,Brand D,Subchannel A,Region A,2523.3665382893846,450.3201083970456
2021-01-16,Brand D,Subchannel A,Region A,1350.6804823421708,229.10093582227165
2021-01-23,Brand D,Subchannel A,Region A,1962.2645638742338,358.8021418403096
2021-01-30,Brand D,Subchannel A,Region A,961.900597379421,188.17992344568654
2021-02-06,Brand D,Subchannel A,Region A,975.3821549397743,174.20093740214818
2021-02-13,Brand D,Subchannel A,Region A,765.3444489101425,137.1315586971548
2021-02-20,Brand D,Subchannel A,Region A,919.9149385982732,164.61499241099253
2021-02-27,Brand D,Subchannel A,Region A,1690.9116162677844,254.32698666225505
2021-03-06,Brand D,Subchannel A,Region A,1379.5348530655726,239.8200489784961
2021-03-13,Brand D,Subchannel A,Region A,1051.8410854774636,185.96052736729743
2021-03-20,Brand D,Subchannel A,Region A,748.0992302025481,113.80348004401029
2021-03-27,Brand D,Subchannel A,Region A,1254.6771026245467,220.11630615999684
2021-04-03,Brand D,Subchannel A,Region A,773.8284250816522,128.92616710174596
2021-04-10,Brand D,Subchannel A,Region A,1274.9195477076642,170.7835432318823
2021-04-17,Brand D,Subchannel A,Region A,753.4490015667222,121.41110480162953
2021-04-24,Brand D,Subchannel A,Region A,1005.5922060026085,180.84635790074623
2021-05-01,Brand D,Subchannel A,Region A,1134.4897561741936,184.66775766239735
2021-05-08,Brand D,Subchannel A,Region A,1086.1656584921022,159.01134084384765
2021-05-15,Brand D,Subchannel A,Region A,841.8800685732994,130.5575938829315
2021-05-22,Brand D,Subchannel A,Region A,833.9529813882085,138.75586819733567
2021-05-29,Brand D,Subchannel A,Region A,470.844925502599,71.76628789177008
2021-06-05,Brand D,Subchannel A,Region A,827.1231548796322,108.96167744572267
2021-06-12,Brand D,Subchannel A,Region A,762.6423057172512,132.28777806190314
2021-06-19,Brand D,Subchannel A,Region A,938.1514977289178,152.5558430403387
2021-06-26,Brand D,Subchannel A,Region A,443.24655738058675,72.14336070254237
2021-07-03,Brand D,Subchannel A,Region A,697.1496376157379,117.70780195393685
2021-07-10,Brand D,Subchannel A,Region A,1037.9228751812277,165.9400923625728
2021-07-17,Brand D,Subchannel A,Region A,686.6969447229503,104.40762432415544
2021-07-24,Brand D,Subchannel A,Region A,843.7919800267508,128.67842951220587
2021-07-31,Brand D,Subchannel A,Region A,478.98132351856117,65.3088761745202
2021-08-07,Brand D,Subchannel A,Region A,1160.7404089118993,196.43056280524232
2021-08-14,Brand D,Subchannel A,Region A,552.3114968351708,92.86005579315804
2021-08-21,Brand D,Subchannel A,Region A,585.6826919088135,115.86367314572585
2021-08-28,Brand D,Subchannel A,Region A,495.6409787299848,77.83111452777102
2021-09-04,Brand D,Subchannel A,Region A,473.42733312163114,79.05604816589383
2021-09-11,Brand D,Subchannel A,Region A,390.4029904326953,76.66268661315206
2021-09-18,Brand D,Subchannel A,Region A,426.22785488101323,76.04653999900565
2021-09-25,Brand D,Subchannel A,Region A,634.2066485407589,105.16936924400527
2021-10-02,Brand D,Subchannel A,Region A,735.987349552582,89.5831870945322
2021-10-09,Brand D,Subchannel A,Region A,626.8018516242452,113.70491505582979
2021-10-16,Brand D,Subchannel A,Region A,446.42418176630883,89.00071875151608
2021-10-23,Brand D,Subchannel A,Region A,658.7186116556678,122.43647179085639
2021-10-30,Brand D,Subchannel A,Region A,528.2289230078128,92.69074407580965
2021-11-06,Brand D,Subchannel A,Region A,847.5862658055003,145.87737420919962
2021-11-13,Brand D,Subchannel A,Region A,725.4794088041797,124.93884289889535
2021-11-20,Brand D,Subchannel A,Region A,562.0870913429378,93.54740593699223
2021-11-27,Brand D,Subchannel A,Region A,1259.94826494993,220.03290942999473
2021-12-04,Brand D,Subchannel A,Region A,1177.479670040189,177.0423212321309
2021-12-11,Brand D,Subchannel A,Region A,1073.8438091388655,171.88067894154295
2021-12-18,Brand D,Subchannel A,Region A,827.3822055630153,114.37668428946006
2021-12-25,Brand D,Subchannel A,Region A,1024.8556966769422,144.6432499396385
2022-01-01,Brand D,Subchannel A,Region A,712.7663334755641,103.11897249393101
2022-01-08,Brand D,Subchannel A,Region A,890.9408524399627,151.95455317770245
2022-01-15,Brand D,Subchannel A,Region A,1279.5005112603924,214.5475260364331
2022-01-22,Brand D,Subchannel A,Region A,948.0052313666185,169.9566463507424
2022-01-29,Brand D,Subchannel A,Region A,886.7704281166357,128.00238204262754
2022-02-05,Brand D,Subchannel A,Region A,621.4056465520168,93.39282451230929
2022-02-12,Brand D,Subchannel A,Region A,1325.488816204571,208.18226217347927
2022-02-19,Brand D,Subchannel A,Region A,2294.2491162263973,372.0102556151319
2022-02-26,Brand D,Subchannel A,Region A,896.4807321452158,110.07542148495487
2022-03-05,Brand D,Subchannel A,Region A,972.4908997244863,152.31029560900024
2022-03-12,Brand D,Subchannel A,Region A,1404.718423344858,199.84147661402787
2022-03-19,Brand D,Subchannel A,Region A,1624.5387725151118,284.7297403291225
2022-03-26,Brand D,Subchannel A,Region A,834.1571232216523,150.92093907695912
2022-04-02,Brand D,Subchannel A,Region A,803.7055994231716,119.43112284985996
2022-04-09,Brand D,Subchannel A,Region A,885.9377227701079,139.61967693610396
2022-04-16,Brand D,Subchannel A,Region A,1118.8783232935657,183.12930692415506
2022-04-23,Brand D,Subchannel A,Region A,1468.8455626004934,222.6150494719472
2022-04-30,Brand D,Subchannel A,Region A,1056.6905180296656,157.70110635647245
2022-05-07,Brand D,Subchannel A,Region A,363.63514929400264,53.463104607892255
2022-05-14,Brand D,Subchannel A,Region A,613.647961509871,96.32425578541657
2022-05-21,Brand D,Subchannel A,Region A,1441.2754729222029,217.07990787551347
2022-05-28,Brand D,Subchannel A,Region A,1417.978653833569,217.01962291615888
2022-06-04,Brand D,Subchannel A,Region A,702.2366090951485,91.04994138029848
2022-06-11,Brand D,Subchannel A,Region A,1088.2874715189876,173.5684856007395
2022-06-18,Brand D,Subchannel A,Region A,923.3848938433212,147.0317654574282
2022-06-25,Brand D,Subchannel A,Region A,1381.0025059726352,224.39942466263454
2022-07-02,Brand D,Subchannel A,Region A,1164.0042817118294,159.97541009641012
2022-07-09,Brand D,Subchannel A,Region A,1417.2843299324413,215.09323463748035
2022-07-16,Brand D,Subchannel A,Region A,1441.2720425875473,263.40142512603506
2022-07-23,Brand D,Subchannel A,Region A,1562.9073729028128,245.70732941860675
2022-07-30,Brand D,Subchannel A,Region A,1102.0064874507452,156.44645751503924
2022-08-06,Brand D,Subchannel A,Region A,1654.6735173271147,284.5638689281837
2022-08-13,Brand D,Subchannel A,Region A,2600.0911150169136,441.0100743668275
2022-08-20,Brand D,Subchannel A,Region A,975.0448510057283,143.57745109642536
2022-08-27,Brand D,Subchannel A,Region A,1235.334130223545,211.4644396443458
2022-09-03,Brand D,Subchannel A,Region A,1702.5218994213403,206.04981469469126
2022-09-10,Brand D,Subchannel A,Region A,1996.456454766616,230.15621015340326
2022-09-17,Brand D,Subchannel A,Region A,1440.5623493103105,250.3556607308409
2022-09-24,Brand D,Subchannel A,Region A,1049.0300437040705,160.67589502896845
2022-10-01,Brand D,Subchannel A,Region A,672.3433269493031,98.10754081314691
2022-10-08,Brand D,Subchannel A,Region A,1480.445860190845,243.46147040784405
2022-10-15,Brand D,Subchannel A,Region A,1690.9262606416632,231.45396070269732
2022-10-22,Brand D,Subchannel A,Region A,1267.8659539578744,199.3690323130975
2022-10-29,Brand D,Subchannel A,Region A,1574.9928144665898,276.27378425262947
2022-11-05,Brand D,Subchannel A,Region A,1621.5466379377035,208.18200794565578
2022-11-12,Brand D,Subchannel A,Region A,1459.5985819919285,268.6108960723274
2022-11-19,Brand D,Subchannel A,Region A,1839.5783663126122,340.76862436005854
2022-11-26,Brand D,Subchannel A,Region A,1039.6613801969813,200.59491317026328
2022-12-03,Brand D,Subchannel A,Region A,1308.9099584646149,182.55257457555015
2022-12-10,Brand D,Subchannel A,Region A,1203.1721113336926,244.69091964010377
2022-12-17,Brand D,Subchannel A,Region A,2925.5008369017464,572.8111011066856
2022-12-24,Brand D,Subchannel A,Region A,2869.859174169465,489.7798157506384
2022-12-31,Brand D,Subchannel A,Region A,1157.5724915005599,231.51692744040741
2023-01-07,Brand D,Subchannel A,Region A,1187.3503539616597,221.7193291256894
2023-01-14,Brand D,Subchannel A,Region A,676.2368876870754,114.77567248331471
2023-01-21,Brand D,Subchannel A,Region A,848.3252310480354,174.21841971994428
2023-01-28,Brand D,Subchannel A,Region A,991.2873312033918,205.3241852086868
2023-02-04,Brand D,Subchannel A,Region A,1251.381487481327,199.08170397319918
2023-02-11,Brand D,Subchannel A,Region A,915.8019611920996,162.6585570340803
2023-02-18,Brand D,Subchannel A,Region A,1057.001309034702,180.23718325276732
2023-02-25,Brand D,Subchannel A,Region A,1279.6232816622578,224.56097069979538
2023-03-04,Brand D,Subchannel A,Region A,951.6796702478779,164.58816792790483
2023-03-11,Brand D,Subchannel A,Region A,227.74857420607674,41.43870599530462
2023-03-18,Brand D,Subchannel A,Region A,1369.755895352986,244.21395227986096
2023-03-25,Brand D,Subchannel A,Region A,762.6975328745219,159.62045689701552
2023-04-01,Brand D,Subchannel A,Region A,1861.7626459738958,286.5053447806815
2023-04-08,Brand D,Subchannel A,Region A,360.18392718928243,67.49837421444657
2023-04-15,Brand D,Subchannel A,Region A,861.1902077711648,187.19583528738104
2023-04-22,Brand D,Subchannel A,Region A,1211.3623139137794,189.0834296037826
2023-04-29,Brand D,Subchannel A,Region A,1016.3489467083211,161.42044849198896
2023-05-06,Brand D,Subchannel A,Region A,112.80612888898412,19.15848434059675
2023-05-13,Brand D,Subchannel A,Region A,370.29001530915355,63.77869599386866
2023-05-20,Brand D,Subchannel A,Region A,250.25804086587294,46.35648277078192
2023-05-27,Brand D,Subchannel A,Region A,186.59434586394474,33.45878447320202
2023-06-03,Brand D,Subchannel A,Region A,1541.921689763047,246.96367916809646
2023-06-10,Brand D,Subchannel A,Region A,405.3088283126173,69.96072318369309
2023-06-17,Brand D,Subchannel A,Region A,245.0146266584949,40.99840845659004
2023-06-24,Brand D,Subchannel A,Region A,638.868154471576,112.16821019334722
2023-07-01,Brand D,Subchannel A,Region A,2119.472800221683,285.96232289265646
2023-07-08,Brand D,Subchannel A,Region A,327.0974801005159,50.09541289542106
2023-07-15,Brand D,Subchannel A,Region A,735.7297958645576,131.24871399833376
2023-07-22,Brand D,Subchannel A,Region A,898.7011857541669,163.6581890139148
2023-07-29,Brand D,Subchannel A,Region A,877.8193961061896,166.10467468059406
2023-08-05,Brand D,Subchannel A,Region A,1221.664854144293,219.40128190452623
2023-08-12,Brand D,Subchannel A,Region A,1046.7420205579692,188.08648793059223
2023-08-19,Brand D,Subchannel A,Region A,666.9729903596514,173.3549339401722
2023-08-26,Brand D,Subchannel A,Region A,909.5110429431853,261.02919815839664
2023-09-02,Brand D,Subchannel A,Region A,1997.6755628097478,369.38370662049283
2023-09-09,Brand D,Subchannel A,Region A,508.880784965876,153.65404800607214
2023-09-16,Brand D,Subchannel A,Region A,723.2431293362234,229.82459126053286
2023-09-23,Brand D,Subchannel A,Region A,892.7782962061491,287.32636127277135
2023-09-30,Brand D,Subchannel A,Region A,981.4306337834068,258.5470038082558
2023-10-07,Brand D,Subchannel A,Region A,669.181441153799,142.21694191320321
2023-10-14,Brand D,Subchannel A,Region A,99.9548097311346,20.927451775481938
2023-10-21,Brand D,Subchannel A,Region A,1028.0097652029544,228.0110522210371
2023-10-28,Brand D,Subchannel A,Region A,905.5345130837278,218.97439255055465
2023-11-04,Brand D,Subchannel A,Region A,730.1365009482321,131.20757553052727
2023-11-11,Brand D,Subchannel A,Region A,1919.2462507308169,562.2142329860455
2023-11-18,Brand D,Subchannel A,Region A,296.44085451193314,82.37057959548788
2023-11-25,Brand D,Subchannel A,Region A,1640.701737421182,461.28627846832535
2023-12-02,Brand D,Subchannel A,Region A,953.4321315566839,193.52168341454117
2023-12-09,Brand D,Subchannel A,Region A,670.9640336898069,181.62745246247994
2023-12-16,Brand D,Subchannel A,Region A,1282.2305675987818,273.99963379297145
2023-12-23,Brand D,Subchannel A,Region A,1244.2251179515297,310.71410637085086
2023-12-30,Brand D,Subchannel A,Region A,3440.2926456576083,810.7721385115102
2024-01-06,Brand D,Subchannel A,Region A,546.471939469356,120.31517337933509
2024-01-13,Brand D,Subchannel A,Region A,2345.749086205465,580.377873927018
2024-01-20,Brand D,Subchannel A,Region A,1072.3376841223824,261.0848987794426
2024-01-27,Brand D,Subchannel A,Region A,481.42422862391953,132.7518417491313
2024-02-03,Brand D,Subchannel A,Region A,1542.4638303243469,266.9940348289019
2024-02-10,Brand D,Subchannel A,Region A,403.89710798549766,95.62986177629995
2024-02-17,Brand D,Subchannel A,Region A,16.03832493825227,4.173659284236448
2024-02-24,Brand D,Subchannel A,Region A,1089.7759548143956,299.82849283407234
2024-03-02,Brand D,Subchannel A,Region A,1105.75671591766,263.5253371894649
2024-03-09,Brand D,Subchannel A,Region A,352.792029270893,82.65564393874173
2024-03-16,Brand D,Subchannel A,Region A,950.888880771407,253.51944371475244
2024-03-23,Brand D,Subchannel A,Region A,779.7790991096858,204.69017454531632
2024-03-30,Brand D,Subchannel A,Region A,1427.2241710117003,301.1948138313797
2024-04-06,Brand D,Subchannel A,Region A,59.20538773034913,15.270923695334593
2024-04-13,Brand D,Subchannel A,Region A,752.0964763296153,145.90210902643085
2024-04-20,Brand D,Subchannel A,Region A,459.99690164491824,88.36200501526012
2024-04-27,Brand D,Subchannel A,Region A,355.43772689997735,86.21880857472557
2024-05-04,Brand D,Subchannel A,Region A,1307.463562220347,271.83449170438456
2024-05-11,Brand D,Subchannel A,Region A,463.92129511669276,107.68048751987156
2024-05-18,Brand D,Subchannel A,Region A,171.58796091459422,49.48559733668353
2024-05-25,Brand D,Subchannel A,Region A,440.7874236372037,100.70569607930952
2024-06-01,Brand D,Subchannel A,Region A,319.02392232470135,68.14081290036543
2024-06-08,Brand D,Subchannel A,Region A,201.80051927682896,51.48201018085951
2024-06-15,Brand D,Subchannel A,Region A,340.1132472193623,87.11626934712078
2024-06-22,Brand D,Subchannel A,Region A,262.9109376523673,57.1914253804243
2024-06-29,Brand D,Subchannel A,Region A,260.8676760445179,57.8289752043477
2024-07-06,Brand D,Subchannel A,Region A,81.02211810966261,16.417981139192925
2024-07-13,Brand D,Subchannel A,Region A,338.01634943137225,75.90126414043137
2024-07-20,Brand D,Subchannel A,Region A,632.7865705489679,175.50729927752786
2024-07-27,Brand D,Subchannel A,Region A,271.3285157023836,60.43781110823428
2024-08-03,Brand D,Subchannel A,Region A,309.2666173409467,62.26978454047977
2024-08-10,Brand D,Subchannel A,Region A,587.7907668146154,131.37716775199817
2024-08-17,Brand D,Subchannel A,Region A,549.2155828866963,112.79898926696706
2024-08-24,Brand D,Subchannel A,Region A,338.31359363535313,78.88222951643584
2024-08-31,Brand D,Subchannel A,Region A,1305.5139305116465,237.8940320105581
2024-09-07,Brand D,Subchannel A,Region A,95.1438157234336,20.967576718732804
2024-09-14,Brand D,Subchannel A,Region A,633.3420766607511,139.33457609688935
2024-09-21,Brand D,Subchannel A,Region A,746.6701165347288,187.17722945730114
2024-09-28,Brand D,Subchannel A,Region A,801.1297738846366,156.08779997188253
2024-10-05,Brand D,Subchannel A,Region A,362.13050449041185,64.16188292783487
2024-10-12,Brand D,Subchannel A,Region A,936.370006122232,196.09668200148838
2024-10-19,Brand D,Subchannel A,Region A,677.306450592962,153.20838419217563
2024-10-26,Brand D,Subchannel A,Region A,775.9796879679034,153.6719044078498
2024-11-02,Brand D,Subchannel A,Region A,895.9895766948994,140.31855562908714
2024-11-09,Brand D,Subchannel A,Region A,2089.9390688377634,452.6333056820265
2024-11-16,Brand D,Subchannel A,Region A,659.1608630199314,124.17401450502982
2024-11-23,Brand D,Subchannel A,Region A,2068.662575888879,419.23082612358155
2024-11-30,Brand D,Subchannel A,Region A,783.452329653891,153.29211025546672
2024-12-07,Brand D,Subchannel A,Region A,524.512944183589,111.07104137688843
2024-12-14,Brand D,Subchannel A,Region A,1302.6463049988815,323.85125564949533
2024-12-21,Brand D,Subchannel A,Region A,1617.8045388940145,366.3920504962185
2024-12-28,Brand D,Subchannel A,Region A,1184.5998700139585,217.41755006309938
2025-01-04,Brand D,Subchannel A,Region A,1169.2565805530899,201.77814755471957
2025-01-11,Brand D,Subchannel A,Region A,1350.2414397840946,316.8231695651367
2025-01-18,Brand D,Subchannel A,Region A,1026.9312438203651,252.87634613727
2025-01-25,Brand D,Subchannel A,Region A,995.7141512250665,222.53037766045068
2025-02-01,Brand D,Subchannel A,Region A,1499.473436480019,248.9263737331917
2025-02-08,Brand D,Subchannel A,Region A,947.8067821433281,220.25805612017135
2025-02-15,Brand D,Subchannel A,Region A,1379.65431732298,312.5067868370499
2025-02-22,Brand D,Subchannel A,Region A,1623.7238431493456,353.9650540830847
2025-03-01,Brand D,Subchannel A,Region A,1753.062127550892,405.9556283737593
2025-03-08,Brand D,Subchannel A,Region A,303.94659456391196,70.39323704566056
2025-03-15,Brand D,Subchannel A,Region A,639.1315551683774,142.46175422824336
2025-03-22,Brand D,Subchannel A,Region A,645.9625866575233,153.35783585853167
2025-03-29,Brand D,Subchannel A,Region A,1012.1698089321955,215.48986397002614
2025-04-05,Brand D,Subchannel A,Region A,650.6002917047324,128.3401380150128
2025-04-12,Brand D,Subchannel A,Region A,253.98654947411927,56.044273793694444
2025-04-19,Brand D,Subchannel A,Region A,438.3453341593613,103.71111651450909
